,uu_id,timeperiod,week_number,countyfips,tract,tract_name,total_claims,edu_8th_or_less,edu_grades_9_11,edu_hs_grad_equiv,edu_post_hs,edu_unknown,top_category_employer1,top_category_employer2,top_category_employer3,gender_female,gender_male,gender_na,race_amerindian,race_asian,race_black,race_noanswer,race_hawaiiannative,race_other,race_white
11750,e0e676badd59e9b1f2ecf853d2ca1ecb,20220514,20,18173,30500,"Census Tract 305, Warrick County, Indiana",14,,0,,,0,23,81,61,,,0,0,0,,0,0,0,
11751,e0e676badd59e9b1f2ecf853d2ca1ecb,20220409,15,18173,30500,"Census Tract 305, Warrick County, Indiana",20,0,,10,,,23,81,62,,,0,0,0,,0,0,0,
11752,e0e676badd59e9b1f2ecf853d2ca1ecb,20220115,3,18173,30500,"Census Tract 305, Warrick County, Indiana",33,0,,24,,,23,81,48-49,,,0,,0,,0,0,0,
11753,e0e676badd59e9b1f2ecf853d2ca1ecb,20220326,13,18173,30500,"Census Tract 305, Warrick County, Indiana",26,0,,17,,,23,81,48-49,,,0,0,0,,0,0,0,
11754,e0e676badd59e9b1f2ecf853d2ca1ecb,20220205,6,18173,30500,"Census Tract 305, Warrick County, Indiana",30,0,0,21,,,23,81,48-49,10,20,0,0,,,0,0,0,27
11755,e0e676badd59e9b1f2ecf853d2ca1ecb,20220226,9,18173,30500,"Census Tract 305, Warrick County, Indiana",29,0,,24,,,23,81,56,,23,,0,0,,,0,0,
11756,e0e676badd59e9b1f2ecf853d2ca1ecb,20220312,11,18173,30500,"Census Tract 305, Warrick County, Indiana",30,0,,21,,,23,81,56,,,0,0,0,,0,0,0,
11757,e0e676badd59e9b1f2ecf853d2ca1ecb,20220212,7,18173,30500,"Census Tract 305, Warrick County, Indiana",26,0,,22,,,23,81,56,,,0,0,0,,0,0,0,
11758,63fc3e82740fcc3de0e5cf76fb4f96fe,20220702,27,18097,321400,"Census Tract 3214, Marion County, Indiana",14,0,0,,,0,56,81,62,,,0,0,,,0,0,0,
11759,63fc3e82740fcc3de0e5cf76fb4f96fe,20220625,26,18097,321400,"Census Tract 3214, Marion County, Indiana",15,0,0,,,0,56,81,72,,,0,0,,,0,0,0,10
11760,adf57413c8c1462b6c066f14034bea53,20220416,16,18003,3304,"Census Tract 33.04, Allen County, Indiana",28,0,0,,15,,31-33,81,72,15,13,0,,0,11,,0,,13
11761,1fc50fb37c0734d85581fe5e605fe7c5,20220702,27,18097,330600,"Census Tract 3306, Marion County, Indiana",22,0,,12,,,62,81,48-49,12,10,0,,0,14,,0,0,
11762,c5ec684089ebc4b152d4bc616685ad1d,20220528,22,18097,331000,"Census Tract 3310, Marion County, Indiana",31,0,,20,,0,56,81,48-49,18,13,0,0,0,,,0,0,0
11763,a993d47c7143bed2a187b0cac7d17983,20220416,16,18097,340500,"Census Tract 3405, Marion County, Indiana",12,0,,,,0,56,81,72,,,0,0,0,12,0,0,0,0
11764,bff474e03c775cd4d326df7044b6911e,20220226,9,18097,341100,"Census Tract 3411, Marion County, Indiana",25,0,,,14,,56,81,23,,,0,0,0,15,0,0,,
11765,bff474e03c775cd4d326df7044b6911e,20220326,13,18097,341100,"Census Tract 3411, Marion County, Indiana",11,0,,,,,23,81,56,,,0,0,0,,0,0,,
11766,bff474e03c775cd4d326df7044b6911e,20220108,2,18097,341100,"Census Tract 3411, Marion County, Indiana",15,,,,,,23,81,72,,,0,0,0,,0,0,,
11767,bff474e03c775cd4d326df7044b6911e,20220101,1,18097,341100,"Census Tract 3411, Marion County, Indiana",12,0,,,,,23,81,72,,,,0,0,,0,0,,
11768,0d165590afad07ce71727d690f4aad80,20220820,34,18097,341700,"Census Tract 3417, Marion County, Indiana",28,0,12,,,,44-45,81,56,,,0,0,0,,,0,,20
11769,0d165590afad07ce71727d690f4aad80,20220521,21,18097,341700,"Census Tract 3417, Marion County, Indiana",14,0,,,,0,42,81,72,,,0,,0,,0,0,,
11770,0d165590afad07ce71727d690f4aad80,20220730,31,18097,341700,"Census Tract 3417, Marion County, Indiana",19,0,,11,,0,42,81,56,,,0,0,0,,,0,,
11771,0d165590afad07ce71727d690f4aad80,20220820,34,18097,341700,"Census Tract 3417, Marion County, Indiana",28,0,12,,,,44-45,81,56,,,0,0,0,,,0,,20
11772,cbcb0e04d6b21520dd35c88e304e0a08,20220723,30,18097,342000,"Census Tract 3420, Marion County, Indiana",17,0,,,11,0,44-45,81,62,,,0,0,0,12,0,0,,
11773,cbcb0e04d6b21520dd35c88e304e0a08,20220129,5,18097,342000,"Census Tract 3420, Marion County, Indiana",12,0,0,,,0,56,81,61,,,0,0,,,,0,0,
11774,b249b93771413c68f826e6583566f645,20220423,17,18097,342200,"Census Tract 3422, Marion County, Indiana",77,0,26,,,,56,81,23,45,32,0,,0,48,0,0,0,
11775,b249b93771413c68f826e6583566f645,20220702,27,18097,342200,"Census Tract 3422, Marion County, Indiana",42,,31,,,,62,81,72,,,0,0,0,,0,0,0,
11776,b249b93771413c68f826e6583566f645,20220319,12,18097,342200,"Census Tract 3422, Marion County, Indiana",16,,,,,0,23,81,62,,,0,0,0,,,0,,
11777,f38aacf279329cbb0fd7807a9ddc6f6c,20220709,28,18097,350300,"Census Tract 3503, Marion County, Indiana",16,0,,,,0,56,81,72,,,0,0,0,12,,0,0,
11778,f38aacf279329cbb0fd7807a9ddc6f6c,20220312,11,18097,350300,"Census Tract 3503, Marion County, Indiana",13,0,,,,0,56,81,72,,,0,0,0,,,0,,
11779,f38aacf279329cbb0fd7807a9ddc6f6c,20220820,34,18097,350300,"Census Tract 3503, Marion County, Indiana",15,0,,,,0,44-45,81,72,,,0,0,0,12,,0,0,
11780,f38aacf279329cbb0fd7807a9ddc6f6c,20220820,34,18097,350300,"Census Tract 3503, Marion County, Indiana",15,0,,,,0,44-45,81,72,,,0,0,0,12,,0,0,
11781,f75b648bd705d4bce859fb3cbb02997f,20220723,30,18097,350600,"Census Tract 3506, Marion County, Indiana",22,0,,11,,,56,81,61,10,12,0,0,0,,0,0,0,
11782,93c603c6ec0389076b9f852f9250a231,20220402,14,18097,352400,"Census Tract 3524, Marion County, Indiana",13,0,,,,0,62,81,56,,,0,0,0,,0,0,0,
11783,a5d7cec02c6005b044e40dd7a42ce4d2,20220409,15,18097,352600,"Census Tract 3526, Marion County, Indiana",41,0,,11,20,,56,81,44-45,28,13,0,0,0,31,0,0,,
11784,a5d7cec02c6005b044e40dd7a42ce4d2,20220514,20,18097,352600,"Census Tract 3526, Marion County, Indiana",19,0,,11,,,72,81,56,,,0,0,0,11,0,0,,
11785,a5d7cec02c6005b044e40dd7a42ce4d2,20220521,21,18097,352600,"Census Tract 3526, Marion County, Indiana",21,0,,,,0,62,81,56,13,,,0,0,12,,0,0,
11786,58c85b68415bc08c49b2a430cee9f2f9,20220618,25,18097,354200,"Census Tract 3542, Marion County, Indiana",23,0,0,,12,,56,81,54,,,0,0,0,,0,0,0,
11787,89ca758dd8e4958d6e8e32ccb439c638,20220813,33,18097,355500,"Census Tract 3555, Marion County, Indiana",18,,0,14,,0,62,81,72,,,0,0,0,12,,0,0,
11788,89ca758dd8e4958d6e8e32ccb439c638,20220618,25,18097,355500,"Census Tract 3555, Marion County, Indiana",10,0,,,,0,56,81,72,,,0,0,0,0,0,0,,
11789,89ca758dd8e4958d6e8e32ccb439c638,20220813,33,18097,355500,"Census Tract 3555, Marion County, Indiana",18,,0,14,,0,62,81,72,,,0,0,0,12,,0,0,
11790,ce3e58980b9240213bd8ea1fbbefd044,20220416,16,18097,357900,"Census Tract 3579, Marion County, Indiana",36,0,,31,,0,56,81,72,,,0,,0,29,0,0,,
11791,9059885d1cfb186d078f691eafd6a24d,20220806,32,18097,360800,"Census Tract 3608, Marion County, Indiana",14,0,0,,,,56,81,54,,,0,0,0,,0,0,,
11792,9059885d1cfb186d078f691eafd6a24d,20220625,26,18097,360800,"Census Tract 3608, Marion County, Indiana",10,0,0,,,,31-33,81,72,,,0,0,0,,0,0,0,
11793,9059885d1cfb186d078f691eafd6a24d,20220806,32,18097,360800,"Census Tract 3608, Marion County, Indiana",14,0,0,,,,56,81,54,,,0,0,0,,0,0,,
11794,9059885d1cfb186d078f691eafd6a24d,20220528,22,18097,360800,"Census Tract 3608, Marion County, Indiana",40,0,0,,,28,44-45,81,56,,,0,0,0,,0,0,0,
11795,9059885d1cfb186d078f691eafd6a24d,20220806,32,18097,360800,"Census Tract 3608, Marion County, Indiana",14,0,0,,,,56,81,54,,,0,0,0,,0,0,,
11796,67407bf95ef751acc3accd630226b53d,20220820,34,18097,360900,"Census Tract 3609, Marion County, Indiana",28,0,,15,10,,56,81,42,17,11,0,0,0,19,0,0,,
11797,67407bf95ef751acc3accd630226b53d,20220820,34,18097,360900,"Census Tract 3609, Marion County, Indiana",28,0,,15,10,,56,81,42,17,11,0,0,0,19,0,0,,
11798,b1d41e64e8d10b7c427570a7f77f1826,20220326,13,18097,361400,"Census Tract 3614, Marion County, Indiana",28,,,14,10,,23,81,62,11,17,0,0,0,,0,0,,17
11799,4c612ffd5f49d054536c369580b91474,20220219,8,18097,361600,"Census Tract 3616, Marion County, Indiana",23,0,,12,,,23,81,48-49,11,12,0,0,0,11,0,0,0,12
11800,0ad94f09274e2c9cb0ef5cb77eb334b4,20220205,6,18097,380100,"Census Tract 3801, Marion County, Indiana",80,0,,37,25,,23,81,31-33,28,52,0,,,10,0,0,,66
11801,2d19305e3ee06c83f1247ddda5c70d57,20220910,37,18097,390300,"Census Tract 3903, Marion County, Indiana",10,0,,,,0,44-45,81,62,,,0,0,0,0,0,0,,
11802,2d19305e3ee06c83f1247ddda5c70d57,20220507,19,18097,390300,"Census Tract 3903, Marion County, Indiana",11,0,0,,,,56,81,62,,,0,0,0,,0,0,0,
11803,2d19305e3ee06c83f1247ddda5c70d57,20220827,35,18097,390300,"Census Tract 3903, Marion County, Indiana",11,0,,,,0,62,81,44-45,,,0,0,0,0,0,0,,
11804,2d19305e3ee06c83f1247ddda5c70d57,20220723,30,18097,390300,"Census Tract 3903, Marion County, Indiana",22,0,,17,,,31-33,81,48-49,,19,,0,0,,,0,17,
11805,2d19305e3ee06c83f1247ddda5c70d57,20220319,12,18097,390300,"Census Tract 3903, Marion County, Indiana",17,0,0,,,,23,81,62,,,0,0,0,,0,0,0,
11806,2d19305e3ee06c83f1247ddda5c70d57,20220827,35,18097,390300,"Census Tract 3903, Marion County, Indiana",11,0,,,,0,62,81,44-45,,,0,0,0,0,0,0,,
11807,2d19305e3ee06c83f1247ddda5c70d57,20220910,37,18097,390300,"Census Tract 3903, Marion County, Indiana",10,0,,,,0,44-45,81,62,,,0,0,0,0,0,0,,
11808,2d19305e3ee06c83f1247ddda5c70d57,20220115,3,18097,390300,"Census Tract 3903, Marion County, Indiana",16,0,,,,0,23,81,56,,,,0,0,0,,0,0,
11809,1f53903c302f96fd0e8a36d02364bbca,20220521,21,18097,390600,"Census Tract 3906, Marion County, Indiana",23,0,0,10,13,0,56,81,52,13,10,0,0,0,18,,0,,
11810,d7fccf988f1d2e7ec1a105f974835ef8,20220305,10,18089,41002,"Census Tract 410.02, Lake County, Indiana",12,0,0,,,,44-45,81,61,,,0,0,0,,0,0,,
11811,d7fccf988f1d2e7ec1a105f974835ef8,20220312,11,18089,41002,"Census Tract 410.02, Lake County, Indiana",17,0,0,10,,,44-45,81,55,,,0,0,0,,0,0,,12
11812,d7fccf988f1d2e7ec1a105f974835ef8,20220409,15,18089,41002,"Census Tract 410.02, Lake County, Indiana",10,0,0,,,,55,81,71,,,0,0,0,,0,0,,
11813,d7fccf988f1d2e7ec1a105f974835ef8,20220423,17,18089,41002,"Census Tract 410.02, Lake County, Indiana",22,0,0,11,,,62,81,71,11,11,0,0,0,,0,0,,16
11814,7ee27423441d3bced123afcec6335da8,20220326,13,18089,41302,"Census Tract 413.02, Lake County, Indiana",22,0,,12,,,48-49,81,56,,,0,0,0,,,0,,14
11815,932a58530abff8a48558e2a15639d453,20220625,26,18091,41500,"Census Tract 415, LaPorte County, Indiana",11,0,0,11,0,0,23,81,54,,,0,0,0,0,0,0,,
11816,932a58530abff8a48558e2a15639d453,20220827,35,18091,41500,"Census Tract 415, LaPorte County, Indiana",11,0,0,,,0,23,81,72,,,0,0,0,0,0,0,0,11
11817,932a58530abff8a48558e2a15639d453,20220827,35,18091,41500,"Census Tract 415, LaPorte County, Indiana",11,0,0,,,0,23,81,72,,,0,0,0,0,0,0,0,11
11818,932a58530abff8a48558e2a15639d453,20220521,21,18091,41500,"Census Tract 415, LaPorte County, Indiana",13,0,,,,0,23,81,72,,,0,0,0,0,0,0,,
11819,02a7b845ab6b3fc2c09a50cdc486db2a,20220528,22,18091,41600,"Census Tract 416, LaPorte County, Indiana",15,0,,,,,23,81,62,,,0,0,,,,0,0,10
11820,02a7b845ab6b3fc2c09a50cdc486db2a,20220507,19,18091,41600,"Census Tract 416, LaPorte County, Indiana",13,0,,,,,23,81,31-33,,,0,0,,0,,0,0,
11821,02a7b845ab6b3fc2c09a50cdc486db2a,20220402,14,18091,41600,"Census Tract 416, LaPorte County, Indiana",19,0,,11,,,23,81,44-45,,,0,0,,0,,0,,
11822,02a7b845ab6b3fc2c09a50cdc486db2a,20220430,18,18091,41600,"Census Tract 416, LaPorte County, Indiana",12,0,,,,,23,81,92,,,0,0,,0,,0,0,
11823,02a7b845ab6b3fc2c09a50cdc486db2a,20220416,16,18091,41600,"Census Tract 416, LaPorte County, Indiana",23,0,,12,,0,23,81,44-45,,,0,0,,0,,0,,
11824,02a7b845ab6b3fc2c09a50cdc486db2a,20220514,20,18091,41600,"Census Tract 416, LaPorte County, Indiana",24,0,,,17,,22,81,56,,,0,0,,12,,0,0,
11825,34e6adeedc3b344eb183a0b5e8b4b774,20220723,30,18089,42402,"Census Tract 424.02, Lake County, Indiana",21,0,0,,,0,62,81,72,,,0,0,0,12,,0,,
11826,91ec70e2da02ad3cb9ae962a7452be48,20220219,8,18091,42500,"Census Tract 425, LaPorte County, Indiana",10,0,0,,,0,23,81,56,,,0,0,0,,,0,0,
11827,cfd973395338c6049c4ffea98214e90c,20220514,20,18089,42503,"Census Tract 425.03, Lake County, Indiana",13,0,0,,,0,31-33,81,44-45,,,0,0,0,,,0,,
11828,cfd973395338c6049c4ffea98214e90c,20220618,25,18089,42503,"Census Tract 425.03, Lake County, Indiana",10,0,0,,,0,31-33,81,72,,,0,0,0,,0,0,,
11829,cfd973395338c6049c4ffea98214e90c,20220423,17,18089,42503,"Census Tract 425.03, Lake County, Indiana",14,0,0,,,,62,81,71,,,0,,0,,,0,,
11830,cfd973395338c6049c4ffea98214e90c,20220528,22,18089,42503,"Census Tract 425.03, Lake County, Indiana",22,0,0,,,0,56,81,62,10,12,0,0,0,18,,0,,
11831,695e104bd84215f8226793190ee20baf,20220820,34,18089,42504,"Census Tract 425.04, Lake County, Indiana",12,0,0,,,0,23,81,62,,,0,0,0,,0,0,0,
11832,695e104bd84215f8226793190ee20baf,20220806,32,18089,42504,"Census Tract 425.04, Lake County, Indiana",10,0,0,,,0,23,81,56,,,0,0,0,,0,0,0,
11833,695e104bd84215f8226793190ee20baf,20220806,32,18089,42504,"Census Tract 425.04, Lake County, Indiana",10,0,0,,,0,23,81,56,,,0,0,0,,0,0,0,
11834,695e104bd84215f8226793190ee20baf,20220806,32,18089,42504,"Census Tract 425.04, Lake County, Indiana",10,0,0,,,0,23,81,56,,,0,0,0,,0,0,0,
11835,695e104bd84215f8226793190ee20baf,20220820,34,18089,42504,"Census Tract 425.04, Lake County, Indiana",12,0,0,,,0,23,81,62,,,0,0,0,,0,0,0,
11836,27a707c98b1a2316dd00df2309a628c4,20220702,27,18089,42505,"Census Tract 425.05, Lake County, Indiana",23,0,,14,,0,23,81,53,,,0,0,0,,,0,,
11837,27a707c98b1a2316dd00df2309a628c4,20220716,29,18089,42505,"Census Tract 425.05, Lake County, Indiana",15,0,,,,0,51,81,72,,,0,0,0,11,0,0,,
11838,27a707c98b1a2316dd00df2309a628c4,20220730,31,18089,42505,"Census Tract 425.05, Lake County, Indiana",21,0,0,,13,,48-49,81,44-45,,,0,0,0,17,0,0,,
11839,b96eda75e8ffe638fff75143380a7ae6,20220226,9,18089,42609,"Census Tract 426.09, Lake County, Indiana",14,0,0,,,0,56,81,54,,,0,0,0,,,0,0,11
11840,b96eda75e8ffe638fff75143380a7ae6,20220611,24,18089,42609,"Census Tract 426.09, Lake County, Indiana",11,0,0,,,0,23,81,71,,,0,0,0,,0,0,0,
11841,b96eda75e8ffe638fff75143380a7ae6,20220723,30,18089,42609,"Census Tract 426.09, Lake County, Indiana",10,0,0,,,0,52,81,71,,,0,0,0,,0,0,0,
11842,aef08e5cd6bbf488ae574e9462f3e47b,20220618,25,18089,42704,"Census Tract 427.04, Lake County, Indiana",13,0,,,,0,31-33,81,71,,,0,0,0,0,,0,0,
11843,009683350b175edfc6414d664e4ba873,20220402,14,18089,42801,"Census Tract 428.01, Lake County, Indiana",35,0,0,12,10,13,44-45,81,23,13,22,0,0,0,,,0,,23
11844,56d73815bdda97aca8e26051183ed3ba,20220723,30,18089,43002,"Census Tract 430.02, Lake County, Indiana",10,0,0,,,,52,81,72,,,0,0,0,0,0,0,0,10
11845,9dd9614f2619fd1b8397cabdb3f2248a,20220521,21,18089,43102,"Census Tract 431.02, Lake County, Indiana",22,0,,,18,0,23,81,56,,,0,0,0,,0,,,18
11846,9dd9614f2619fd1b8397cabdb3f2248a,20220528,22,18089,43102,"Census Tract 431.02, Lake County, Indiana",16,0,,,12,0,23,81,56,,,0,0,0,,0,0,,
11847,9dd9614f2619fd1b8397cabdb3f2248a,20220611,24,18089,43102,"Census Tract 431.02, Lake County, Indiana",19,0,,,13,0,23,81,62,,,0,0,0,,,0,,15
11848,0f3d45341a5b113b813ffb7be7f58bab,20220219,8,18183,50300,"Census Tract 503, Whitley County, Indiana",12,0,,,,0,23,81,44-45,,,0,0,0,0,0,0,0,12
11849,8932b66a9b94dcf03c942facc50ff401,20220910,37,18109,510100,"Census Tract 5101, Morgan County, Indiana",23,0,0,,,,56,81,62,11,12,0,0,0,,,0,0,
11850,8932b66a9b94dcf03c942facc50ff401,20220910,37,18109,510100,"Census Tract 5101, Morgan County, Indiana",23,0,0,,,,56,81,62,11,12,0,0,0,,,0,0,
11851,def0c3fa02633394cd2b5041de7710ac,20220115,3,18109,510500,"Census Tract 5105, Morgan County, Indiana",11,0,0,,,0,23,81,48-49,,,0,0,0,,0,0,0,
11852,dc43d4854e85174fd42fe2e9c3c66f12,20220625,26,18149,953700,"Census Tract 9537, Starke County, Indiana",10,0,0,,,0,31-33,81,23,,,0,0,0,0,,0,0,
11853,a633db168b2c85a2f98be4bd877894d6,20220402,14,18133,956500,"Census Tract 9565, Putnam County, Indiana",15,0,0,,,0,23,81,42,,,0,0,0,0,0,0,0,15
11854,a633db168b2c85a2f98be4bd877894d6,20220702,27,18133,956500,"Census Tract 9565, Putnam County, Indiana",16,,,12,,0,31-33,81,72,,,,0,,0,,0,0,13
11855,184e8a1febbf737c9865b40ac43d92ee,20220416,16,18003,10304,"Census Tract 103.04, Allen County, Indiana",35,0,,,20,0,31-33,81,56,,,0,0,,,,0,,29
11856,f1bebcc62175d8c0c05ba9e63aa68b2e,20220730,31,18003,10601,"Census Tract 106.01, Allen County, Indiana",33,0,0,,,0,56,81,31-33,,,0,0,0,0,,0,,30
11857,f1bebcc62175d8c0c05ba9e63aa68b2e,20220416,16,18003,10601,"Census Tract 106.01, Allen County, Indiana",46,0,0,23,,,31-33,81,48-49,22,24,0,0,,11,,0,,30
11858,f1bebcc62175d8c0c05ba9e63aa68b2e,20220716,29,18003,10601,"Census Tract 106.01, Allen County, Indiana",18,0,,,12,,31-33,81,72,,,0,0,,,,0,,
11859,3b64b154b842527478b03e19c11e300b,20220416,16,18003,10705,"Census Tract 107.05, Allen County, Indiana",31,,0,15,,,31-33,81,48-49,12,19,0,0,0,,,0,,18
11860,6167d550c0cdd68c799d372c5df97acb,20220416,16,18003,10819,"Census Tract 108.19, Allen County, Indiana",14,0,,10,,0,31-33,81,62,,,0,0,0,,,0,0,
11861,6167d550c0cdd68c799d372c5df97acb,20220423,17,18003,10819,"Census Tract 108.19, Allen County, Indiana",12,0,,,,0,31-33,81,62,,,0,0,0,,,0,,
11862,6167d550c0cdd68c799d372c5df97acb,20220402,14,18003,10819,"Census Tract 108.19, Allen County, Indiana",13,0,0,,,0,44-45,81,62,,,0,0,0,,0,0,0,
11863,6167d550c0cdd68c799d372c5df97acb,20220521,21,18003,10819,"Census Tract 108.19, Allen County, Indiana",37,0,,,28,0,42,81,72,,,0,0,0,,,0,0,32
11864,fd613eba867c6ad7350a937f743b88f2,20220101,1,18003,11304,"Census Tract 113.04, Allen County, Indiana",19,0,,,,0,31-33,81,56,,,0,0,,,0,0,,
11865,fd613eba867c6ad7350a937f743b88f2,20220716,29,18003,11304,"Census Tract 113.04, Allen County, Indiana",24,0,,17,,0,56,81,31-33,,,0,0,,17,0,0,,
11866,fd613eba867c6ad7350a937f743b88f2,20220416,16,18003,11304,"Census Tract 113.04, Allen County, Indiana",40,,,16,19,0,31-33,81,56,17,23,0,0,,20,0,0,,14
11867,2094eb904cf826728093f0e2713d2e30,20220409,15,18003,11501,"Census Tract 115.01, Allen County, Indiana",14,0,,,,0,31-33,81,23,,,0,0,0,,,0,0,11
11868,5a9758f65f001b6432ff31ff64a459d7,20220423,17,18003,11603,"Census Tract 116.03, Allen County, Indiana",28,0,,,19,0,31-33,81,44-45,10,18,0,0,0,,0,0,,24
11869,5a9758f65f001b6432ff31ff64a459d7,20220416,16,18003,11603,"Census Tract 116.03, Allen County, Indiana",61,0,,,32,0,31-33,81,92,,42,,0,,,,0,,49
11870,5a9758f65f001b6432ff31ff64a459d7,20220409,15,18003,11603,"Census Tract 116.03, Allen County, Indiana",15,0,0,,,0,31-33,81,62,,,0,0,0,0,0,0,0,15
11871,1901b891f05515a8c22c05ef58baba38,20220416,16,18003,11608,"Census Tract 116.08, Allen County, Indiana",75,0,,26,43,,31-33,81,99,31,44,0,0,,22,,0,,37
11872,1901b891f05515a8c22c05ef58baba38,20220423,17,18003,11608,"Census Tract 116.08, Allen County, Indiana",21,0,,,13,0,31-33,81,52,,,0,0,,,,0,,10
11873,24f871b664684c15caad90bc237ff40d,20220618,25,18105,1402,"Census Tract 14.02, Monroe County, Indiana",10,0,0,,,0,31-33,81,54,,,0,0,0,0,0,0,0,10
11874,24f871b664684c15caad90bc237ff40d,20220402,14,18105,1402,"Census Tract 14.02, Monroe County, Indiana",12,0,0,,,0,23,81,72,,,0,0,0,,0,0,0,
11875,24f871b664684c15caad90bc237ff40d,20220319,12,18105,1402,"Census Tract 14.02, Monroe County, Indiana",11,0,,,,0,23,81,54,,,0,0,0,0,0,0,,
11876,f7f087af0599e6b2eaa4045ba1a0be50,20220730,31,18099,20400,"Census Tract 204, Marshall County, Indiana",25,0,,,,0,31-33,81,N/A,,,0,0,0,0,0,0,0,25
11877,98c85fec4b8bf095a732ab363e0b2ff3,20220702,27,18141,400,"Census Tract 4, St. Joseph County, Indiana",10,0,,,,0,31-33,81,72,,,0,0,0,,,0,0,
11878,3098ba7b30da9acf99e1d491a22e01e5,20220709,28,18157,400,"Census Tract 4, Tippecanoe County, Indiana",25,0,0,,,0,31-33,81,56,10,15,0,0,0,,0,,0,21
11879,26c71b31d464bc7bedc8aed7e5c6e641,20220625,26,18059,410300,"Census Tract 4103, Hancock County, Indiana",12,0,0,,,,56,81,62,,,0,0,0,0,,0,0,
11880,5b8dd5be2b1e709f1cde61ab9438a8cb,20220827,35,18059,410400,"Census Tract 4104, Hancock County, Indiana",19,0,0,,,0,31-33,81,56,,,0,0,0,,0,0,0,
11881,5b8dd5be2b1e709f1cde61ab9438a8cb,20220827,35,18059,410400,"Census Tract 4104, Hancock County, Indiana",19,0,0,,,0,31-33,81,56,,,0,0,0,,0,0,0,
11882,5b8dd5be2b1e709f1cde61ab9438a8cb,20220723,30,18059,410400,"Census Tract 4104, Hancock County, Indiana",13,0,,,,0,31-33,81,56,,,0,0,0,,0,0,0,
11883,5b8dd5be2b1e709f1cde61ab9438a8cb,20220903,36,18059,410400,"Census Tract 4104, Hancock County, Indiana",21,0,0,,,0,31-33,81,62,,,0,0,,,0,0,0,18
11884,5b8dd5be2b1e709f1cde61ab9438a8cb,20220716,29,18059,410400,"Census Tract 4104, Hancock County, Indiana",13,0,,,,0,31-33,81,62,,,0,0,0,,0,0,0,
11885,5b8dd5be2b1e709f1cde61ab9438a8cb,20220903,36,18059,410400,"Census Tract 4104, Hancock County, Indiana",21,0,0,,,0,31-33,81,62,,,0,0,,,0,0,0,18
11886,d4b2ea25bfcbac86f18ca67712e9ab4f,20220827,35,18141,500,"Census Tract 5, St. Joseph County, Indiana",12,0,,,,0,31-33,81,72,,,0,0,0,12,0,0,0,0
11887,d4b2ea25bfcbac86f18ca67712e9ab4f,20220827,35,18141,500,"Census Tract 5, St. Joseph County, Indiana",12,0,,,,0,31-33,81,72,,,0,0,0,12,0,0,0,0
11888,48d1b41c0e356998f9f60ea534f1326f,20220618,25,18039,501,"Census Tract 5.01, Elkhart County, Indiana",13,0,,,,0,31-33,81,44-45,,,0,0,0,,0,,,
11889,48d1b41c0e356998f9f60ea534f1326f,20220716,29,18039,501,"Census Tract 5.01, Elkhart County, Indiana",36,,,20,,0,31-33,81,55,15,21,0,0,0,,,,,25
11890,48d1b41c0e356998f9f60ea534f1326f,20220723,30,18039,501,"Census Tract 5.01, Elkhart County, Indiana",17,,,,,0,31-33,81,23,,,0,0,0,0,0,,,
11891,dbe44146ae677a77353f803391928966,20220108,2,18039,502,"Census Tract 5.02, Elkhart County, Indiana",12,0,0,,,0,31-33,81,72,,,0,0,0,,0,0,,
11892,dbe44146ae677a77353f803391928966,20220723,30,18039,502,"Census Tract 5.02, Elkhart County, Indiana",19,0,,12,,,31-33,81,72,,,0,0,0,0,,0,,14
11893,a90462cd11ae4e43144239bf7c4828a4,20220702,27,18153,50300,"Census Tract 503, Sullivan County, Indiana",12,0,,,,0,23,81,62,,,0,0,0,0,0,0,0,12
11894,0e6523fb3fc17f6a2ac7050972bd4bfd,20220402,14,18019,50401,"Census Tract 504.01, Clark County, Indiana",49,0,0,,,0,72,81,48-49,,,0,0,0,,0,0,0,
11895,e50bc1df1b2b46879a29c009cf17654e,20220820,34,18061,60600,"Census Tract 606, Harrison County, Indiana",10,0,,,,,31-33,81,72,,,0,0,0,0,0,0,,
11896,e50bc1df1b2b46879a29c009cf17654e,20220820,34,18061,60600,"Census Tract 606, Harrison County, Indiana",10,0,,,,,31-33,81,72,,,0,0,0,0,0,0,,
11897,97e5bdffc50e369922a89c3946a92e44,20220827,35,18081,610100,"Census Tract 6101, Johnson County, Indiana",25,0,,,12,,23,81,54,,,0,0,,,0,0,,19
11898,97e5bdffc50e369922a89c3946a92e44,20220827,35,18081,610100,"Census Tract 6101, Johnson County, Indiana",25,0,,,12,,23,81,54,,,0,0,,,0,0,,19
11899,97e5bdffc50e369922a89c3946a92e44,20220409,15,18081,610100,"Census Tract 6101, Johnson County, Indiana",28,0,0,,,0,44-45,81,61,13,15,0,0,,,0,0,,22
11900,733d0fa66aa7cad3330acffe30d6dc17,20220827,35,18081,610500,"Census Tract 6105, Johnson County, Indiana",11,0,,,,,23,81,56,,,0,0,0,,0,0,,
11901,733d0fa66aa7cad3330acffe30d6dc17,20220827,35,18081,610500,"Census Tract 6105, Johnson County, Indiana",11,0,,,,,23,81,56,,,0,0,0,,0,0,,
11902,005be9532fd717dc36d4be318fd9ad25,20220813,33,18039,802,"Census Tract 8.02, Elkhart County, Indiana",75,,,44,16,0,31-33,81,56,35,40,0,,0,,0,0,,62
